country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
JPN,2001,3,short,3,15,4037.89,2661.87,294.54,61.72,45.45,43.36,45.59,49.67,22.26,34.46,31.4,32.28,50.41,46.31,67.37,76.43,100.59,110.03,117.22,146.92,96.83,50.09,38.24,11.85,.,.
JPN,2001,3,short,3,16,74467.29,264.2,397.95,295.77,227.96,1568.78,2622.13,3016.97,2871.01,2772.36,3028.58,4056.58,6700.41,6165.54,5822.02,6001.12,6350.38,6342.53,6089.93,9873.07,5628.68,4244.39,3109.23,1135.16,.,.
JPN,2002,3,short,3,0,982379,3498.88,1251.21,731.23,645.05,2199.75,3483.27,4440.57,5807.93,6982.54,10143.78,17057.19,36681.55,43503.63,58734.64,85344.84,117028.37,140994.63,147778.69,296071.24,152173.91,143897.33,103322.81,40574.52,.,.
JPN,2002,3,short,3,1,20323.64,99.04,71.11,24.2,14.05,24.24,36.48,50.84,58.9,103.71,170.96,317.94,723.55,868.91,1339.87,2071.45,2993.2,3541.27,3139.71,4674.21,2699.22,1974.99,1490.85,484.14,.,.
JPN,2002,3,short,3,2,319587.52,38.77,133.05,151.26,154.46,273.7,325.16,611.92,1088.55,1703.34,3133.35,6385.14,15745.57,20128.91,28217.26,41089.46,52388.82,52016.31,42233.33,53769.15,33386.24,20382.92,16133.18,4249.74,.,.
JPN,2002,3,short,3,3,4075.22,17.36,19.38,8.07,12.04,16.15,20.26,16.26,21.29,35.5,42.57,57.64,98.91,125.04,199.21,285.63,435.89,583.58,648.73,1431.73,742.35,689.39,510.65,178.74,.,.
JPN,2002,3,short,3,4,18144.98,38.79,19.3,6.05,10.05,24.24,29.37,49.84,81.29,109.94,181.15,286.64,688.43,880.41,1188.58,1723.92,2248.72,2625.38,2820.44,5132.47,2722.66,2409.8,1776.74,633.06,.,.
JPN,2002,3,short,3,5,4281.36,0,1.02,1.01,3.01,13.15,16.21,18.29,44.59,51.8,58.88,78.92,125.24,120.09,122.81,139.74,181.1,332.04,514.16,2459.3,939.8,1519.5,978.21,541.29,.,.
JPN,2002,3,short,3,6,10661.51,54.13,115.8,50.43,40.12,101.95,106.33,91.47,108.57,110.73,136.12,217.21,377.64,450.58,664.06,1029.34,1520.24,1853.77,1602.64,2030.38,1240.32,790.07,594.8,195.26,.,.
JPN,2002,3,short,3,7,165997.5,147.98,75.16,42.36,44.14,132.32,236,386.37,593.53,870.87,1247.35,2092.78,4462.16,5272.5,7584.69,11433.49,16576.58,22413.92,27059.36,65325.92,31170.11,34155.81,23925.2,10230.61,.,.
JPN,2002,3,short,3,8,135152.97,9.21,4.06,13.12,8.02,27.3,61.83,111.88,276.27,448.78,894.84,1605.95,3454.58,4030.26,5384.94,8775.73,13272.49,19041.43,23710.22,54022.03,27139.41,26882.62,19349.75,7532.87,.,.
JPN,2002,3,short,3,9,13274.26,0,0,0,5.02,4.03,8.11,17.27,30.5,60.02,77.34,141.7,315.1,431.76,636.14,1016.37,1697.21,2330.26,2421.93,4081.51,2290.44,1791.07,1324.02,467.04,.,.
JPN,2002,3,short,3,10,93789.51,72.48,132.07,48.41,28.09,35.35,53.71,55.92,86.22,112.79,146.35,279.23,649.61,916.25,1821.54,3388.99,6892.01,11946.73,17176.9,49946.87,22651,27295.87,18514.69,8781.18,.,.
JPN,2002,3,short,3,11,49032.04,78.59,47.75,19.16,20.06,38.38,54.69,56.93,104.55,101.6,133.03,181.07,515.05,752.43,1420.46,2849.69,5465.4,8407.4,9541.34,19244.47,9868.5,9375.97,6702.31,2673.66,.,.
JPN,2002,3,short,3,12,39563.38,51.03,25.39,7.06,22.09,24.22,21.27,73.2,161.58,343.96,634.64,1113.96,2226.83,2365.07,3036.76,3728.14,4280.12,5026.93,5343.83,11077.29,5498.29,5579,4041.06,1537.93,.,.
JPN,2002,3,short,3,13,5458.51,4.09,3.05,2.02,4.01,11.11,16.22,27.45,28.33,36.48,62.86,115.09,186.64,232.71,363,627.39,758.72,855.26,754.44,1369.67,668,701.66,479.46,222.21,.,.
JPN,2002,3,short,3,14,24404.44,13.25,6.09,1.01,7.03,7.07,15.24,30.51,72.87,70.01,59.95,157.8,338.33,444.93,700.59,1232.73,2168.55,3293.46,4579.6,11205.42,5522.5,5682.93,4077.03,1605.9,.,.
JPN,2002,3,short,3,15,3913.24,2649,255.96,42.35,41.09,50.55,42.55,42.69,29.45,23.35,32.42,39.41,49.46,52.39,60.36,52.27,99.62,100.98,114.22,135.15,78.19,56.95,42.61,14.34,.,.
JPN,2002,3,short,3,16,74718.93,225.17,342.01,314.72,231.8,1415.98,2439.84,2799.74,3021.46,2799.65,3131.97,3986.71,6724.48,6431.41,5994.37,5900.51,6049.73,6625.91,6117.83,10165.66,5556.87,4608.8,3382.24,1226.56,.,.
JPN,2003,3,short,3,0,1014951.04,3366.83,1155.44,664.84,663.75,2140.27,3299.32,4604.32,6050.05,7226.29,10419.7,16624.13,34596.76,45404.38,59536.1,84173.93,118894.6,147513.05,154171.07,314446.21,156602.52,157843.69,111417.92,46425.77,.,.
JPN,2003,3,short,3,1,21485.31,110.52,58.39,18.19,16.12,27.21,36.43,47.49,76.09,129.82,181.63,338.02,718.88,959.72,1311.97,2120.35,3170.32,3616.15,3432.76,5115.26,2904.34,2210.92,1655.92,555,.,.
JPN,2003,3,short,3,2,325134.81,38.84,111.77,169.42,167.36,233.97,333.93,547.52,1036.41,1665.34,3094.1,6089.86,14559.22,20897.93,28372.24,40162.02,52458.82,54358.13,44438.96,56398.97,33927.09,22471.88,17609.37,4862.51,.,.
JPN,2003,3,short,3,3,4120.82,27.61,16.39,8.12,9.06,18.14,13.15,26.27,24.33,26.33,37.49,45.56,94.95,116.99,196.42,301.76,480.92,627.06,678.49,1371.77,671.73,700.04,504.99,195.05,.,.
JPN,2003,3,short,3,4,18556.36,37.86,24.6,8.14,12.11,25.2,23.28,43.49,92.4,112.55,178.69,284.47,650.03,881.21,1211.64,1721.91,2274.7,2692.15,2867.01,5414.91,2783.53,2631.38,1899.48,731.91,.,.
JPN,2003,3,short,3,5,4411.48,0,0,0,3.01,11.09,23.27,27.28,38.52,48.62,72.97,80.1,110.19,122.16,122.95,151.94,166.98,344.29,575.62,2512.5,923.74,1588.76,985.45,603.31,.,.
JPN,2003,3,short,3,6,11282.73,38.89,124.97,37.77,34.27,97.75,99.14,132.29,100.41,131.71,135.79,181.45,348.37,472.91,701.03,1066.5,1594.01,1952.11,1746.58,2286.79,1358.15,928.64,713.85,214.79,.,.
JPN,2003,3,short,3,7,173267.2,136.05,81.94,38.57,61.49,152.21,229.74,356.55,593,840.06,1262.22,1999.24,4345.26,5766.94,7767.09,11260.76,17002.82,23505.46,27771.06,70096.76,32698.87,37397.89,25636.48,11761.42,.,.
JPN,2003,3,short,3,8,137016.67,11.25,6.14,12.17,18.16,31.25,66.8,117.24,227.37,482.92,863.29,1540.26,3267.37,4132.31,5582.69,8450.86,13154.46,19658.18,24105.26,55288.7,26904.61,28384.09,20159.2,8224.89,.,.
JPN,2003,3,short,3,9,13833.18,0,3.07,0,4.04,4.03,9.11,10.1,45.64,38.56,77.17,175.69,303.57,461.41,657.2,986.26,1618.8,2426.31,2629.35,4382.87,2440.09,1942.78,1410.34,532.44,.,.
JPN,2003,3,short,3,10,102466.28,86.96,119.84,46.7,26.22,38.3,42.5,66.67,83.14,110.45,156.05,259.63,658.06,981.79,1835.19,3531.69,7295.98,13190.81,18686.24,55250.06,24177.58,31072.48,20803.87,10268.61,.,.
JPN,2003,3,short,3,11,51794.56,60.41,52.25,14.22,17.14,31.24,38.46,68.71,103.47,117.57,124.61,200.69,470.71,778.8,1477.26,2852.97,5650.86,8851.15,10131.15,20752.86,10368.77,10384.09,7281.5,3102.59,.,.
JPN,2003,3,short,3,12,40416.35,71.66,19.45,15.26,11.11,18.17,23.29,61.61,167.51,311.41,616.18,1064.43,2161.34,2447.72,3082.72,3663.47,4503.9,5135.27,5451.48,11590.35,5660.91,5929.44,4146.96,1782.48,.,.
JPN,2003,3,short,3,13,5299.52,0,8.19,4.05,4.03,9.07,11.13,21.23,35.44,43.46,44.47,81.94,158.38,230.63,374.47,518.87,819.26,852.52,756.75,1325.65,617.37,708.28,455.37,252.91,.,.
JPN,2003,3,short,3,14,25062.91,11.27,4.1,2.03,1.01,11.09,15.18,21.23,63.79,40.45,62.81,105.43,290.97,448.98,707.15,1201.37,2146.27,3498.58,4494.08,11937.11,5525.28,6411.84,4508.11,1903.73,.,.
JPN,2003,3,short,3,15,3734.96,2524.61,226.34,31.48,27.22,40.31,36.42,39.38,30.41,23.32,25.32,26.33,47.43,57.45,65.46,65.38,95.6,113.12,91.85,167.53,98.86,68.67,54.46,14.21,.,.
JPN,2003,3,short,3,16,77067.89,210.89,298,258.72,251.41,1391.23,2297.5,3017.26,3332.11,3103.72,3486.9,4151.05,6412.03,6647.44,6070.6,6117.82,6460.9,6691.77,6314.45,10554.1,5541.6,5012.5,3592.57,1419.93,.,.
JPN,2004,3,short,3,0,1028601.97,3123.48,1160.5,608.73,589.98,1935.6,3256.53,4177.52,5995.22,7429.75,10101.3,16140.22,31372.52,46558.87,61653.86,81554.91,117169.7,152217,160479.75,323076.55,154842.7,168233.85,116307.02,51926.84,.,.
JPN,2004,3,short,3,1,22168.63,103.34,76.53,24.25,9.09,21.27,28.43,35.59,68.33,97.72,166.78,296.44,639.93,952.96,1295.78,2021.46,3137.88,3980,3662.54,5550.29,3065.06,2485.24,1825.45,659.79,.,.
JPN,2004,3,short,3,2,336649.12,38.91,134.57,145.55,143.5,244.12,279.28,540.91,1064.03,1898.33,2995.65,5958.18,13825.9,22002.37,30255.43,39569.8,52796.72,58028.15,47550.83,59176.9,34499.82,24677.08,18992.48,5684.6,.,.
JPN,2004,3,short,3,3,4209.05,17.41,12.24,5.05,7.07,9.11,9.14,14.23,35.67,36.61,44.67,59.72,99.07,134.17,179.39,284.83,444.01,614.17,718.14,1484.35,677.65,806.7,555.22,251.48,.,.
JPN,2004,3,short,3,4,18622.25,45.01,25.5,12.11,8.09,14.18,27.46,36.62,69.24,122.26,167.92,267.04,572.52,881.79,1231.16,1686.6,2227.84,2757.93,2931.68,5537.32,2710.8,2826.52,2006.73,819.78,.,.
JPN,2004,3,short,3,5,4527.3,0,0,0,0,8.13,22.33,19.33,38.76,63.09,78.35,70.14,103.41,117.45,136.41,113.96,196.46,272.85,594.13,2692.5,954.96,1737.54,1016.38,721.17,.,.
JPN,2004,3,short,3,6,12166.45,49.07,81.57,40.41,49.52,83.01,85.34,119.97,129.44,112.92,133.08,167.17,356.88,535.69,734.84,1057.91,1614.05,2165.54,1985.27,2664.77,1566.8,1097.97,807.67,290.3,.,.
JPN,2004,3,short,3,7,173834.6,141.26,69.33,27.27,43.45,112.4,214.46,322.41,661.82,873.13,1259.31,2063.07,3815.44,5610.08,7984.19,10837.04,16324.4,23431.15,28753.68,71290.7,31483.81,39806.9,26532.12,13274.78,.,.
JPN,2004,3,short,3,8,134050.3,13.32,3.06,11.11,17.18,21.27,50.8,95.63,246.94,463.39,843.99,1523.83,2829.98,4207.93,5467.52,7933.94,12585.64,19057.34,23577.28,55100.17,25793.84,29306.34,20260.24,9046.09,.,.
JPN,2004,3,short,3,9,15100.48,2.04,2.04,0,0,5.05,10.17,20.34,30.61,55.03,111.87,185.8,312,507.14,742.48,1060.24,1787.41,2519.61,3003.3,4745.37,2570.45,2174.91,1580.02,594.89,.,.
JPN,2004,3,short,3,10,102469.91,68.5,106.11,34.36,26.28,33.4,49.78,47.79,83.59,106.8,119.93,232.32,530.47,978.2,1856.15,3254.02,6779.06,13251.27,19040.92,55870.96,23257.08,32613.88,21519.12,11094.76,.,.
JPN,2004,3,short,3,11,53468.53,69.56,49.97,9.11,15.16,37.48,42.68,66.09,91.81,106.77,115.81,196.58,418.77,774.22,1501.63,2713.25,5471.65,9061.02,10675.44,22051.52,10595.62,11455.9,7773.31,3682.59,.,.
JPN,2004,3,short,3,12,41477.92,55.27,22.45,9.11,12.13,9.11,33.53,63.03,127.49,310.53,615.4,990.11,1896.81,2510.61,3127.2,3647,4513.42,5472.91,5682.75,12379.05,5824.99,6554.07,4555.69,1998.38,.,.
JPN,2004,3,short,3,13,5445.19,2.04,4.08,7.07,4.04,6.08,9.13,19.32,32.46,24.33,39.61,79.82,139.28,240.7,377.51,514.17,779.4,978.27,775.07,1412.8,651.79,761.02,474.65,286.37,.,.
JPN,2004,3,short,3,14,25824.32,9.2,5.09,3.04,1.01,3.04,9.14,13.22,53.72,44.66,64.03,127.77,297.53,461.31,727.04,1186.89,2116.63,3557.59,4812.07,12331.33,5549.48,6781.86,4704.39,2077.47,.,.
JPN,2004,3,short,3,15,3657.29,2309.76,236.53,30.3,33.34,40.51,39.6,46.76,39.74,27.45,44.69,41.55,55.55,55.46,66.48,75.48,97.67,123.29,123.46,169.66,112.43,57.23,47.84,9.39,.,.
JPN,2004,3,short,3,16,74930.62,198.8,331.44,249.99,220.12,1287.44,2345.24,2716.3,3221.57,3086.72,3300.23,3880.68,5478.99,6588.8,5970.64,5598.29,6297.46,6945.91,6593.18,10618.84,5528.13,5090.71,3655.7,1435.01,.,.
JPN,2005,3,short,3,0,1083795.9,2961.06,1145.28,656.47,592.11,1807.8,3384.01,4188.62,5977.94,7494.5,10266.48,15791.51,29017.44,49654.62,62328.77,80888.73,120887.19,159417.73,174231.56,353104.08,165421.28,187682.8,127594.01,60088.79,.,.
JPN,2005,3,short,3,1,24184.53,121.21,62.62,15.11,14.19,23.28,39.5,33.54,70.14,88.41,172.75,280.38,649.05,1114.81,1328.09,1925.87,3293.51,4222.59,4319.5,6409.98,3467.39,2942.58,2102.77,839.81,.,.
JPN,2005,3,short,3,2,342801.61,50.75,129.34,153.2,133.53,201.51,324.14,481.97,1069.35,1781.76,3001,5585.5,12184.07,22982.34,30172.18,38471.97,53240.82,59416.75,50765.83,62655.6,36348.61,26307,20027.04,6279.96,.,.
JPN,2005,3,short,3,3,4323.98,20.72,19.5,6.05,2.03,9.12,20.27,13.23,15.23,23.35,32.46,41.55,75.9,138.51,204.98,290.39,449.63,654.05,755.51,1551.52,717.03,834.49,554.01,280.48,.,.
JPN,2005,3,short,3,4,20356.63,42.49,24.64,8.07,14.18,16.17,26.35,39.66,88.46,117.9,189.01,290.41,545.98,981.68,1270.98,1673.26,2403.51,3018.93,3333.82,6271.12,2992.13,3278.99,2271.09,1007.9,.,.
JPN,2005,3,short,3,5,4887.13,0,0,0,1,6.09,18.25,29.51,48.8,49.79,57.96,77.22,107.76,141,136.62,138.33,181.63,364.98,582.15,2946.02,977.11,1968.91,1179.81,789.1,.,.
JPN,2005,3,short,3,6,13300.45,34.22,115.02,48.44,44.54,68.84,119.59,99.68,112.87,105.71,120.84,191.69,348.66,578.57,821.13,1173.08,1807.11,2366.79,2325.09,2818.56,1582.15,1236.42,918.31,318.11,.,.
JPN,2005,3,short,3,7,188350.3,144.04,59.55,33.28,45.53,111.32,205.64,325.41,568.8,887.52,1292.99,2012.01,3705.16,6402.6,8321.01,11210.71,17311.83,25210.94,31459.27,79042.71,33959.68,45083.04,29821.25,15261.78,.,.
JPN,2005,3,short,3,8,138139.62,7.26,3.11,10.09,14.18,22.33,52.68,111.86,220.67,518.43,857.62,1488.73,2684.34,4489.94,5511.14,7634.3,12734.62,19467.8,24964.65,57345.86,26202.89,31142.97,21235.43,9907.53,.,.
JPN,2005,3,short,3,9,16228.5,3.11,3.09,0,1,7.09,12.16,18.31,42.71,49.8,94.68,185.94,323.63,552.53,759.8,1148.71,1877.14,2736.54,3095.72,5316.55,2801.33,2515.22,1810.72,704.5,.,.
JPN,2005,3,short,3,10,116156.78,64.24,123.2,35.27,37.41,34.48,44.56,65.07,75.22,129.92,158.47,262.86,577.17,1149.06,2047.61,3481.04,7531.81,14423.74,21431.46,64484.16,26311.37,38172.8,24512.21,13660.58,.,.
JPN,2005,3,short,3,11,57474.82,88.1,49.26,18.2,16.16,28.38,39.58,57.01,88.51,105.66,121.84,206.88,425.63,776.63,1500.9,2823.51,5615.64,9722.78,11577.28,24212.86,11413.21,12799.65,8580.88,4218.78,.,.
JPN,2005,3,short,3,12,43144.65,67.39,23.6,12.09,17.22,17.23,31.39,66.09,141.28,318.07,591.88,1016.7,1767.04,2702.52,3120.26,3600.84,4753.16,5713.16,6170.83,13013.9,5938.19,7075.72,4780.95,2294.76,.,.
JPN,2005,3,short,3,13,5735.1,1.03,7.19,1.01,4.03,10.18,8.1,9.15,34.55,29.4,44.52,71.9,149.55,292.01,385.46,536.19,788.54,947.9,925.74,1488.64,705.31,783.33,514.59,268.73,.,.
JPN,2005,3,short,3,14,28251.6,5.18,12.32,6.04,2.02,10.14,10.14,24.42,50.75,69.03,70.09,123.76,274.64,510.65,703.71,1262.29,2244.75,3713.43,5318.66,13839.58,6031.5,7808.08,5213.6,2594.48,.,.
JPN,2005,3,short,3,15,3464.71,2093.55,228.89,44.41,22.26,38.52,36.46,37.62,55.89,31.46,34.49,41.58,41.42,54.55,80.73,79.66,105.99,117.35,118.57,201.32,113.73,87.59,68.68,18.9,.,.
JPN,2005,3,short,3,16,76995.49,217.75,283.95,265.22,222.79,1203.14,2395.19,2776.09,3294.71,3188.29,3425.86,3914.41,5157.45,6787.25,5964.17,5438.56,6547.48,7320,7087.48,11505.7,5859.67,5646.03,4002.65,1643.38,.,.
JPN,2006,3,short,3,0,1084449.98,2866.94,1078.16,613.11,574.18,1783.92,3180.02,3962.16,5642,7409.63,10089.17,15327.05,26412.99,51131.82,58321.72,79330.04,117391.54,159296.21,178433.88,361605.43,166780.34,194825.09,130503.65,64321.44,.,.
JPN,2006,3,short,3,1,24763.65,108.97,78.31,23.48,17.35,14.2,27.52,34.74,68.49,115.9,179.83,305.07,538.02,1050.98,1274.91,1981.59,3163.8,4315.17,4487.24,6978.09,3593.84,3384.25,2369.55,1014.7,.,.
JPN,2006,3,short,3,2,347344.4,46.03,109.64,143.86,157.14,223.16,300.62,508.89,1015.8,1786.4,2985.9,5522.01,11350.59,23946.96,28531.04,38085.1,52595.7,60849.05,53344.56,65841.95,37420.72,28421.23,21345.72,7075.51,.,.
JPN,2006,3,short,3,3,4341,22,17.75,2.05,6.11,10.14,7.13,12.27,17.35,19.28,31.63,44.77,83.29,141.91,170.07,286.84,457.3,672.76,739.53,1598.81,772.04,826.77,555.11,271.66,.,.
JPN,2006,3,short,3,4,20286.26,36.7,17.76,9.17,7.13,18.26,17.33,34.73,61.32,133.22,191.91,287.47,518.04,1039.91,1233.39,1683.59,2352.63,2990.39,3326.2,6327.1,2969.04,3358.07,2280.27,1077.79,.,.
JPN,2006,3,short,3,5,5510.77,0,2.09,2.05,3.07,5.06,8.15,11.24,39.82,50.76,53.08,64.11,90.53,146.26,145.99,163.76,227.15,411.86,757.34,3328.45,1075.02,2253.43,1289.94,963.5,.,.
JPN,2006,3,short,3,6,14658.45,37.81,87.7,63.27,38.74,72.02,98.82,99.06,149.21,121.89,124.33,211.56,342.26,647.01,788.68,1199.78,1816.11,2616.27,2629.13,3514.78,1978.22,1536.56,1114.26,422.31,.,.
JPN,2006,3,short,3,7,188859.65,78.57,77.28,29.6,43.86,92.34,178.3,293.95,556.53,834.12,1291.52,2025.42,3289.97,6541.35,7691.33,10633.37,16545.55,24742.19,32202.9,81711.52,34475.92,47235.6,30367.62,16867.98,.,.
JPN,2006,3,short,3,8,133752.53,9.45,8.36,10.21,26.53,33.47,38.73,85.81,236.24,444.3,821.32,1468.33,2478.21,4604.71,5187.28,7134.33,11936.55,18689.58,24151.85,56387.29,25436.58,30950.71,20867.97,10082.73,.,.
JPN,2006,3,short,3,9,16369.91,0,5.22,0,2.04,5.07,6.11,15.3,38.87,64.12,96,154.11,283.13,584.23,724.6,1059.26,1800.28,2687.52,3263,5581.02,2930.51,2650.51,1877.95,772.56,.,.
JPN,2006,3,short,3,10,115263.96,64.12,98.16,36.72,13.27,20.28,51.98,40.86,86.86,111.73,145.9,199.76,525.72,1138.74,1820.86,3466.61,7154.01,14008.98,21536.41,64743,25890.76,38852.24,24687.57,14164.67,.,.
JPN,2006,3,short,3,11,55651.78,86.28,50.13,9.2,8.16,26.41,43.84,41.88,84.84,88.43,113.25,167,342.58,812.88,1287.72,2546.25,5267.55,9309.9,11632.97,23732.52,11007.2,12725.32,8581.56,4143.76,.,.
JPN,2006,3,short,3,12,43953.34,76.9,20.89,14.29,4.08,22.33,24.46,55.18,168.7,312.15,592.37,1001.14,1603.19,2742.85,2902.56,3581.59,4585.8,5918.26,6431.64,13894.96,6288.23,7606.73,5006.18,2600.55,.,.
JPN,2006,3,short,3,13,6030.91,2.1,4.18,4.08,2.05,11.15,9.17,9.22,35.7,36.51,54.95,82.22,146.04,271.12,371.05,557.18,799.67,1031.44,956.12,1646.99,755.47,891.53,552.46,339.07,.,.
JPN,2006,3,short,3,14,29287.81,10.56,11.49,3.07,3.07,4.06,12.23,22.49,51,69.98,65.26,105.98,253.22,553.77,691.72,1308.19,2243.26,3651.51,5533.63,14693.33,6322.58,8370.75,5617.86,2752.89,.,.
JPN,2006,3,short,3,15,3465.73,2091.79,207.77,47.97,34.68,30.43,43.81,38.81,46.99,30.44,27.52,32.5,52.72,69.91,51.56,75.73,90.86,116.38,154.53,221.33,107.51,113.82,78.31,35.51,.,.
JPN,2006,3,short,3,16,74909.83,195.66,281.45,214.09,206.91,1195.52,2311.83,2657.72,2984.26,3190.43,3314.41,3655.61,4515.46,6839.24,5448.95,5566.88,6355.33,7284.95,7286.84,11404.28,5756.7,5647.57,3911.32,1736.26,.,.
JPN,2007,3,short,3,0,1108333.91,2829.8,982.95,552.92,535.02,1604.03,3060.4,3657.13,5427.25,7700.94,10087.95,14996.16,24598.81,49841.62,58560.89,80144.23,116714.42,159817.58,188354.65,378867.16,173434.48,205432.68,134765.72,70666.96,.,.
JPN,2007,3,short,3,1,25241.57,98.69,74.45,23.27,18.41,17.28,32.76,28.64,61.31,110.69,168.11,281.43,476.71,1029.91,1237.5,1882.25,3049.83,4409.77,4749.93,7490.62,3889.79,3600.83,2447.87,1152.96,.,.
JPN,2007,3,short,3,2,355180.13,52,105.74,122.34,126.86,182.86,282.25,413.04,974.12,1797,2898.62,5222.62,10564.29,23784.79,29104.28,38798.02,52267.3,61538.68,57387.19,69558.13,39772.2,29785.93,22168.75,7617.18,.,.
JPN,2007,3,short,3,3,4303.63,24.42,9.44,5.07,6.15,9.14,16.3,20.46,21.5,25.54,29.59,47.81,79.3,149.31,155.96,263.97,454.56,618.08,760.88,1606.14,722.49,883.65,601.09,282.56,.,.
JPN,2007,3,short,3,4,21099.6,38.17,24.12,9.09,9.2,21.39,25.49,36.9,83.91,98.39,184.53,289.6,472.76,1002.49,1227.14,1651.95,2353.06,3059.45,3534.01,6977.95,3196.23,3781.73,2552.04,1229.69,.,.
JPN,2007,3,short,3,5,6204.39,0,1.04,0,0,3.04,8.17,19.41,28.52,53.14,53.06,60.08,79.37,144.53,135.87,157.72,236.27,423.08,845.64,3955.45,1308.06,2647.39,1461.04,1186.35,.,.
JPN,2007,3,short,3,6,15771.84,33.94,78.53,38.41,51.16,77.22,101.8,103.31,117.61,111.44,170.69,198.48,326.58,688.73,847.8,1240.58,1964.95,2774.27,2959.76,3886.57,2156.07,1730.5,1217.71,512.79,.,.
JPN,2007,3,short,3,7,192563.18,83.82,63.1,31.35,37.88,86.38,173.91,287.64,538,873.33,1312.79,1864.91,3038.66,6162.79,7488.13,10577.79,16337.57,24355.12,33223.31,86026.68,35867.04,50159.65,31667.23,18492.42,.,.
JPN,2007,3,short,3,8,132919.72,8.5,2.08,9.1,13.31,20.32,45.86,85.96,261.72,513.31,884.86,1482.09,2289.9,4206.1,5027.46,7085.97,11551.7,18066.98,24445.1,56919.4,25080.12,31839.29,20727.08,11112.2,.,.
JPN,2007,3,short,3,9,17497.99,1.06,0,1.01,2.05,4.06,4.07,13.3,39.93,88.13,130.33,192.73,306.77,631.96,756.27,1169.41,1754.04,2820.63,3545.8,6036.42,3048.22,2988.2,2094.14,894.07,.,.
JPN,2007,3,short,3,10,118387.36,68.97,108.19,48.55,18.41,29.46,40.72,46.01,75.6,115.78,131,230.26,461.35,1186.61,1786.77,3480.1,7115.33,14155.89,22649.19,66639.2,26380.86,40258.34,24958.25,15300.09,.,.
JPN,2007,3,short,3,11,58453.61,74.36,46.15,17.19,12.3,23.38,45.9,51.18,69.49,90.13,107.56,187.31,328.83,784.09,1352.61,2624.33,5198.79,9282.12,12643.51,25514.38,11780.67,13733.71,8955.49,4778.22,.,.
JPN,2007,3,short,3,12,44724.12,66.88,26.31,16.17,10.23,18.29,22.43,35.8,163.42,301.25,547.64,999.59,1526.79,2704.12,2819.25,3561.7,4723.57,5861.54,6837.22,14481.93,6525.62,7956.32,5156.82,2799.49,.,.
JPN,2007,3,short,3,13,6200.72,0,3.16,3.04,0,5.08,8.14,13.27,23.44,29.65,53.99,76.19,120.78,277.75,348.82,574.97,770.55,1110.92,1073.24,1707.74,777.97,929.77,570.51,359.26,.,.
JPN,2007,3,short,3,14,30527.7,7.43,7.32,2.03,4.09,3.05,7.12,22.48,30.63,64.39,64.32,94.71,206.58,518.58,689.02,1194.41,2232.82,3870.87,5926.23,15581.62,6725.36,8856.26,5834.7,3021.56,.,.
JPN,2007,3,short,3,15,3443.13,2092.14,201.3,38.43,28.63,35.56,32.62,40.92,36.79,38.85,29.55,32.58,41.66,65.89,68.81,77.82,104.02,137.71,125.95,213.92,115.97,97.95,77.52,20.43,.,.
JPN,2007,3,short,3,16,75815.23,179.42,232.02,187.87,196.33,1067.52,2212.87,2438.81,2901.26,3389.93,3321.3,3735.78,4278.48,6503.98,5515.18,5803.24,6600.09,7332.48,7647.69,12270.98,6087.82,6183.17,4275.47,1907.7,.,.
JPN,2008,3,short,3,0,1142406.92,2800.98,949.7,557.73,516.76,1626.09,2988.2,3636.8,5301.04,7713.53,10056.31,14703.8,23358.7,46204.32,60826.49,80546.39,115836.02,163401.1,199034.52,402348.44,183141.19,219207.25,140600.7,78606.54,.,.
JPN,2008,3,short,3,1,25863.2,96.85,71.67,25.33,12.25,24.34,23.55,37.13,58.3,104.83,162.93,243.01,427.59,877.96,1294.07,1868.48,3051.85,4481.41,5061.68,7939.97,4051.47,3888.5,2666.91,1221.58,.,.
JPN,2008,3,short,3,2,362974.37,48.99,119.07,146.83,131.33,203.69,245.64,436.39,912.07,1813.68,2882.33,5239.29,9963.91,22040.66,30235.3,39351.6,52038.39,62890.03,61117.4,73157.75,41662.71,31495.03,23016.83,8478.2,.,.
JPN,2008,3,short,3,3,4251.9,27.74,13.69,5.06,6.11,10.15,14.33,3.09,22.49,27.63,31.67,33.67,58.08,123.14,168.53,263.22,417.87,634.76,793.13,1597.55,723.15,874.41,535.71,338.7,.,.
JPN,2008,3,short,3,4,22025.19,39.5,21.07,8.11,5.09,17.24,25.57,41.27,63.4,116.96,171.08,257.54,427.72,894.97,1225.49,1622.9,2462.64,3245.62,3834.84,7544.17,3482.76,4061.41,2629.39,1432.02,.,.
JPN,2008,3,short,3,5,7132.76,0,1.05,0,2.04,8.08,9.23,24.74,28.62,61.41,62.34,66.54,95.07,133.56,162.61,176.22,252.94,488.72,919.49,4640.09,1450.94,3189.15,1708.36,1480.79,.,.
JPN,2008,3,short,3,6,17230.01,41.55,79.03,34.45,39.69,68.92,102.28,87.72,129.96,137.45,162.7,205.61,291.67,624.52,836.37,1268.73,1997.17,2968.7,3419.26,4734.25,2607.59,2126.65,1475.93,650.72,.,.
