country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
RUS,1973,3,short,1,9,35627.99,4.68,8.49,21.63,5.77,34.48,49.45,57.89,117.76,293.66,494.89,689.75,656.07,1173.81,2365.42,3391.48,5090.67,6072.77,6350.57,8748.76,.,.,.,.,.,.
RUS,1973,3,short,1,10,49402.54,16101.22,3360.93,570.4,400.82,365.73,416.95,281.75,609.82,866.21,1409.9,1867.7,1544.54,2212.96,3409.42,3936.74,3787.63,3327.85,2489.4,2442.57,.,.,.,.,.,.
RUS,1973,3,short,1,11,69431.7,273.43,151.85,58.3,59.55,82.18,147.34,151.61,384.77,660.69,1546.79,2449.45,2409.06,3896.31,7178.93,9785.35,10807.27,10827.94,9035.18,9525.7,.,.,.,.,.,.
RUS,1973,3,short,1,12,31382.58,1741.98,292.65,179.45,185.85,254.86,366.12,369.58,874.9,1317.56,1949.7,2500.78,1966.42,2671.52,3694.94,3993.59,3623.89,2651.76,1590.1,1156.94,.,.,.,.,.,.
RUS,1973,3,short,1,13,2174.91,63.15,53.91,51.71,87.38,115.93,137.49,77.36,120.06,142.44,160.08,206.3,141.38,162.7,194.7,165.18,114.03,81.57,51.06,48.48,.,.,.,.,.,.
RUS,1973,3,short,1,14,12908.21,40.08,44.74,55.75,132.35,328.83,696.56,541.01,895.72,1013.99,951.43,1013.05,687.82,813.38,1151.16,1285.89,1167.19,954.59,644.53,490.12,.,.,.,.,.,.
RUS,1973,3,short,1,15,38931.33,36020.37,1037.54,476.38,394.16,292.76,198.88,104.49,66.75,76.81,45.76,60.27,37.62,21.81,29.75,21.84,12.16,11.99,9.72,12.28,.,.,.,.,.,.
RUS,1973,3,short,1,16,170178.76,2002.05,3278.93,3171.35,3196.88,9048.78,15995.12,11382.99,18625.16,20799.01,22624.42,19230.27,9858.54,8410.48,7650.31,5469.13,3577.75,2708.91,1724.18,1424.49,.,.,.,.,.,.
RUS,1974,3,short,1,0,1238729.3,63180.19,11005.03,6298.88,6413.05,14334.12,22714.77,19948.2,25659.24,44842.6,52930.2,73319.06,56984.4,68275.62,117956.73,136694.01,150227.98,137123.3,111587.55,119234.29,.,.,.,.,.,.
RUS,1974,3,short,1,1,26879.92,3039.33,1031.56,259.45,250.7,312.92,533.31,514.67,987.69,1872.44,2166.86,2938.04,2036.7,2024.23,2919.58,2490.65,1783.73,973.05,462.33,282.67,.,.,.,.,.,.
RUS,1974,3,short,1,2,205913.64,200.37,827.88,772.25,844.85,1046.6,1141.95,1247.26,2232.28,5330.39,9187.41,18120.01,16828.94,21380.47,35151.15,35159.9,28001.41,16758.59,7813.18,3868.73,.,.,.,.,.,.
RUS,1974,3,short,1,3,1568.53,163.43,72.71,47.35,54.77,74.71,72.46,53.67,52.56,92.97,72.66,122.17,74.58,110.37,142.87,146.54,90.67,78.21,31.73,14.11,.,.,.,.,.,.
RUS,1974,3,short,1,4,3916.22,102.47,40.54,24.63,37.11,49.46,82.38,66.58,103.83,157.11,180.02,265.59,254.56,315.52,546.03,629.98,561.77,313.34,125.16,60.13,.,.,.,.,.,.
RUS,1974,3,short,1,5,2968.39,9.02,26.28,48.64,43.4,69.57,81.86,97.3,197.19,406.09,393.48,480.7,292.3,204.53,267.42,143.05,90.27,52.17,26.18,38.94,.,.,.,.,.,.
RUS,1974,3,short,1,6,9062.05,612.32,567.68,409.45,460.9,602.23,618.99,443.11,472.33,719.88,705.79,829.86,525.71,444.73,477.5,398.91,316.03,216.46,134,106.17,.,.,.,.,.,.
RUS,1974,3,short,1,7,361055.67,24.04,38.43,56.07,188.09,581.66,950.35,1133.36,2411.22,5936.59,8925.69,14140.38,12139.05,16484.73,32359.72,42523,54555.75,56362.43,51507.89,60737.23,.,.,.,.,.,.
RUS,1974,3,short,1,8,211119.15,2.65,9.47,21.48,18.29,61.93,174.69,231.02,512.22,1294.74,2402.18,4899.04,6057.13,9008.28,19810.86,27937.65,36709.33,37551.99,31622.18,32794.03,.,.,.,.,.,.
RUS,1974,3,short,1,9,34584.28,5.01,14.18,19.96,20.88,34.68,62.8,84.06,142.25,274.9,498.7,792.99,754.96,1159.9,2309.42,3477.07,4961.8,5909.9,5898.67,8162.13,.,.,.,.,.,.
RUS,1974,3,short,1,10,42900.28,16819.29,3340.45,493.98,338.68,327.24,296.14,251.76,395.39,816.74,1249.77,1685.04,1354.44,1577.95,2799.75,2959.9,2955.44,2267.82,1575.53,1394.97,.,.,.,.,.,.
RUS,1974,3,short,1,11,66244.05,238.34,201.56,60.51,72.3,115.89,152.22,168.24,312.94,765.62,1430.57,2418.42,2429.88,3435.02,7168.85,9324.19,10913.66,10096.26,8229.21,8710.37,.,.,.,.,.,.
RUS,1974,3,short,1,12,32431.76,1718.26,347.48,162.8,192.46,248.76,383.4,484.96,832.19,1607.7,2011.18,2862.92,2217.82,2560.12,3897.65,3868.88,3683.63,2664.26,1598.75,1088.53,.,.,.,.,.,.
RUS,1974,3,short,1,13,2478.07,143.25,47.51,44.59,88.83,119.22,120.87,120.74,103.15,179.39,168.54,223.02,177.84,170.41,238.03,178.83,152.47,88.82,54.07,58.48,.,.,.,.,.,.
RUS,1974,3,short,1,14,13206.78,46.08,49.7,61.82,129.39,355.04,698.14,647.7,738.58,1193.57,966.93,1005.19,732.09,784.78,1219.49,1315.71,1258.33,992.45,592.86,418.93,.,.,.,.,.,.
RUS,1974,3,short,1,15,41280.68,37966.92,1053.59,523.1,399.83,415.83,237.84,127.48,73.74,87.97,65.12,91.61,53.35,42.76,53.03,34.98,22.89,16.68,8.84,5.11,.,.,.,.,.,.
RUS,1974,3,short,1,16,183119.84,2089.41,3336,3292.83,3272.56,9918.39,17107.39,14276.29,16091.68,24106.47,22505.28,22444.1,11055.04,8571.82,8595.36,6104.78,4170.82,2780.86,1906.98,1493.76,.,.,.,.,.,.
RUS,1975,3,short,1,0,1326308.94,66425.2,11744.44,6061.55,6091.35,14740.74,24173.24,24259.35,22118.28,49019.95,51590.93,80730.32,66137.96,67594.81,123444.7,146648.74,161508.37,151523.64,122615.45,129879.87,.,.,.,.,.,.
RUS,1975,3,short,1,1,28998.66,4054.78,1146.54,348.95,249.47,342.13,546.15,671.65,786.34,2011.32,2139.23,3024.39,2189.62,2008.08,3019.35,2624.78,1817.35,1179.65,511.97,326.9,.,.,.,.,.,.
RUS,1975,3,short,1,2,209696.26,207.33,901.62,741.16,751.11,1083.1,1251.19,1554.06,1869.97,5790.12,8444.5,18549.33,18522.3,20311.03,35760.74,35816.52,28954.55,17573.07,7907.56,3707.01,.,.,.,.,.,.
RUS,1975,3,short,1,3,1604.81,204.86,110.06,27.72,40.68,68.27,69.53,54.16,31.65,71.81,73.53,116.58,95.33,98.68,140.31,134.16,128.06,65.89,40.49,33.07,.,.,.,.,.,.
RUS,1975,3,short,1,4,3882.43,122.04,37.35,19.73,35.95,57.78,82.06,77.57,70.17,165.47,175.18,280.47,257.31,286.19,566.36,644.22,531.39,286.43,117.28,69.48,.,.,.,.,.,.
RUS,1975,3,short,1,5,3212.92,7.01,16.16,47.47,57.48,88.74,91.93,142,171.28,420.49,359.83,487.73,350.26,231.23,234.46,185.09,128.72,83.29,47.68,62.07,.,.,.,.,.,.
RUS,1975,3,short,1,6,9713.2,683.98,615.95,421.01,490.02,588.2,653.7,536.6,421.57,806.05,671.17,948.11,649.73,432.43,526.31,404.72,362.93,218.9,161.44,120.38,.,.,.,.,.,.
RUS,1975,3,short,1,7,397711.71,17.04,63.64,91.04,182.88,602.26,937.5,1385.26,2145.41,6610.05,8885.06,15955.28,14741.79,16685.88,34713.41,47095.1,60140.73,63778.79,56948.87,66731.74,.,.,.,.,.,.
RUS,1975,3,short,1,8,226554.28,0.72,3.43,11.32,8.24,59.89,192.34,322.42,476.05,1511.48,2371.12,5289.02,7006.01,9025.99,20682.78,30188.45,38997.31,40541.65,34449.74,35416.31,.,.,.,.,.,.
RUS,1975,3,short,1,9,36999.56,4,8.08,14.15,13.78,52.13,96.07,105.15,115.41,345.06,494.21,857.42,804.96,1046.26,2437.9,3611.54,5213.75,6495.73,6518.19,8765.77,.,.,.,.,.,.
RUS,1975,3,short,1,10,50712.38,18221.48,3687.72,530.66,361.63,393.65,447.74,439.53,505.65,1038.68,1396.27,2239.09,1816.71,1882.32,3371.37,3745.83,3692.06,2949.84,2122.04,1870.12,.,.,.,.,.,.
RUS,1975,3,short,1,11,72671.54,270.33,136.48,62.24,70.03,109.68,195.21,206.05,311.88,842.71,1434.79,2851.47,2920.68,3495.26,7469.23,9957.8,11940.05,11339.89,9370.98,9686.78,.,.,.,.,.,.
RUS,1975,3,short,1,12,33641.07,1651.42,325.28,150.5,161.17,293.63,418.46,565.43,746.68,1867.06,1948.12,3226.22,2629.24,2619.35,3894.11,4019.52,3674.29,2786.69,1631.76,1032.14,.,.,.,.,.,.
RUS,1975,3,short,1,13,2700.62,160.26,52.55,53.54,87.83,123.8,139.27,110.05,86.6,205.42,150.19,242.35,231.61,161.7,277.09,220.5,159.12,109.34,70,59.39,.,.,.,.,.,.
RUS,1975,3,short,1,14,13884.01,49.08,54.54,55.61,98.11,376.5,732.88,783.76,626.15,1233.64,895.86,1181.08,903.76,805.73,1260.21,1405.36,1315.54,1023.98,688.81,393.41,.,.,.,.,.,.
RUS,1975,3,short,1,15,42032.98,38554.79,1223.67,527.13,410.41,368.06,234.41,135.32,55.58,103.91,54.19,107,71.74,60.71,39.8,29.04,21.02,13.67,13.24,9.27,.,.,.,.,.,.
RUS,1975,3,short,1,16,192292.51,2216.08,3361.38,2959.33,3072.55,10132.95,18084.77,17170.36,13697.9,25996.69,22097.68,25374.8,12946.9,8443.96,9051.28,6566.11,4431.52,3076.82,2015.38,1596.04,.,.,.,.,.,.
RUS,1976,3,short,1,0,1369913.14,70313.36,11745.95,6187.8,5607.7,14985.26,24875.29,27106.25,20170.09,49829.85,52357.89,85050.91,77035.03,68292.96,119715.44,152354.74,166021.54,158109.85,128404.89,131748.35,.,.,.,.,.,.
RUS,1976,3,short,1,1,28226.13,4957.43,1115.21,248.93,234.23,300.12,533.76,726.33,697.22,1913.67,1887.18,3079.6,2333.3,1809.4,2509.91,2450.03,1771.36,969.28,437.17,252,.,.,.,.,.,.
RUS,1976,3,short,1,2,212997.64,233.39,858.24,828.62,667.52,1118.21,1338.28,1657.3,1671.47,5635.99,8361.5,18801.91,20922.91,19777.22,34024.99,36792.81,29738.7,18364.36,8401.93,3802.29,.,.,.,.,.,.
RUS,1976,3,short,1,3,1636.98,235.63,90.9,37.9,45.88,66.88,54.15,46.05,38.27,86.61,64.76,127.11,111.9,116.7,145.34,169.43,93.74,60.88,32.54,12.31,.,.,.,.,.,.
RUS,1976,3,short,1,4,4369.93,143.94,42.97,28.67,34.66,52.87,72.91,88.62,77.39,166.29,173.38,309.68,345.36,288.49,593.81,729.03,592.51,402.56,150.9,75.9,.,.,.,.,.,.
RUS,1976,3,short,1,5,3386.74,6.01,19.12,58.49,57.4,102.57,109.94,158.1,199.26,434.77,415.6,497.01,341.61,217.32,239.98,169.05,121.69,81.35,84.08,73.38,.,.,.,.,.,.
RUS,1976,3,short,1,6,9972.53,736.33,632.02,438.41,430.44,653.41,652.39,603.52,383.98,865.42,729.78,889.53,731.41,482.57,490.28,437.01,324.31,226.44,144.77,120.51,.,.,.,.,.,.
RUS,1976,3,short,1,7,407099.19,68.14,40.26,56.83,161.28,593.46,1014.35,1679.64,1987.63,6704.49,9224.71,16882.68,17363.42,17135.51,33849.19,48871.16,60686.24,65660.72,58628.6,66490.88,.,.,.,.,.,.
RUS,1976,3,short,1,8,238145.17,1.75,6.48,6.26,18.49,52.86,239.96,371.32,443.96,1554.84,2509.58,6121.74,8115.66,9400.49,20696.87,31807.9,40596.33,43199.9,36752.35,36248.44,.,.,.,.,.,.
RUS,1976,3,short,1,9,40276.57,4.01,11.07,15.8,9.73,29.19,78.7,105.03,96.69,284.38,431.9,883.31,969.78,1052.38,2525.45,4005.78,5800.11,6703.51,7327.79,9941.97,.,.,.,.,.,.
RUS,1976,3,short,1,10,53366.12,19869.63,3679.65,556.49,335.76,367.45,444.44,525.17,463.48,1130.18,1495.72,2441.64,2221.26,1951.93,3270.87,3879.55,3752.95,3072.47,2083.56,1823.91,.,.,.,.,.,.
RUS,1976,3,short,1,11,73764.84,203.22,135.54,66.79,70.09,111.57,188.93,285.36,262.37,836.47,1415.11,2936,3406.23,3423.63,7007.21,9960.02,12077.14,11866.9,9729.04,9783.22,.,.,.,.,.,.
RUS,1976,3,short,1,12,34876.22,1740.89,317.38,159.47,156.09,266,456,688.75,625.69,1807.12,2009.79,3299.96,3103.83,2459.48,3879.24,4193.88,3958,2933.39,1794.27,1027.01,.,.,.,.,.,.
RUS,1976,3,short,1,13,3072.52,160.24,66.4,46.39,87.6,132.26,155.31,173.53,85.63,210.53,183.06,287.28,263.52,200.74,302.06,270,198.24,101.49,85.87,62.36,.,.,.,.,.,.
RUS,1976,3,short,1,14,14115.85,58.1,55.34,57.95,107.84,360.63,772.37,847.62,548.19,1224.97,912.56,1202.47,1017.42,808.66,1299.36,1389.6,1403.02,1031.59,637.25,380.89,.,.,.,.,.,.
RUS,1976,3,short,1,15,43217.14,39555.64,1250.67,476.04,371.59,420.64,276.33,168.56,72.74,111.85,77.94,125.93,97.1,50.62,51.97,41.97,24.58,25.13,9.45,8.39,.,.,.,.,.,.
RUS,1976,3,short,1,16,201389.61,2339.02,3424.69,3104.76,2819.07,10357.17,18487.46,18981.34,12516.11,26862.25,22465.36,27165.07,15690.32,9117.82,8828.93,7187.5,4882.62,3409.89,2105.32,1644.91,.,.,.,.,.,.
RUS,1977,3,short,1,0,1404353.17,68599.18,11982.4,6606.6,5715.68,15388.27,25656.18,29711.51,21110.68,50522.36,55211.94,86497.47,88582.05,72334.62,112141.89,156294.04,174700.14,161573.05,130885,130840.11,.,.,.,.,.,.
RUS,1977,3,short,1,1,28758.93,5968.63,1369.64,315.86,224.55,322.28,564.68,729.62,642.56,1778.98,1919.15,2902.72,2605.53,1801.96,2156.64,2180.61,1681.63,956.75,407.15,229.99,.,.,.,.,.,.
RUS,1977,3,short,1,2,216220.46,251.19,827.16,816.16,675.99,1145.32,1275.34,1709.87,1714.52,5494.22,8208.65,18529,23749.44,20874.9,31182.3,37564.46,31212.1,18699.19,8328.82,3961.81,.,.,.,.,.,.
RUS,1977,3,short,1,3,1534.02,198.52,75.94,39.98,46.55,65.33,63.2,46.24,39.86,75.54,74.18,111.72,111.25,104.22,125.51,129.88,112.25,70.78,34.45,8.65,.,.,.,.,.,.
RUS,1977,3,short,1,4,4461.71,118.52,84.12,23.28,31.77,61.43,83.69,120.57,80.85,154.45,200.02,294.49,358.91,330.78,542.34,672.24,674.24,417.79,157.26,54.94,.,.,.,.,.,.
RUS,1977,3,short,1,5,4010.01,6.01,34.23,86.37,81.35,140.87,131.78,196.14,198.95,499.02,474.37,591.95,464.64,258.74,266.89,207.23,139.77,94.09,62.78,74.85,.,.,.,.,.,.
RUS,1977,3,short,1,6,10068.12,725.3,686.46,419.96,403.66,598.55,667.16,613.52,395.21,801.53,729.12,939.31,806.41,481.05,459.2,492.13,376.79,218.92,140.66,113.17,.,.,.,.,.,.
RUS,1977,3,short,1,7,421078.56,85.13,68.79,101.43,145.97,588.3,972.53,1765.23,1981.89,7024.29,9739.52,17512.79,20498.63,18523.64,32429.67,50438.15,64854.11,67729.05,61093.94,65525.49,.,.,.,.,.,.
RUS,1977,3,short,1,8,244936.54,4.79,4.53,13.31,17.24,88.36,228.88,388.17,469.42,1612.26,2653.32,6030.2,9137.75,9881.6,19691.81,33119.6,43001.51,44836.07,37426.83,36330.88,.,.,.,.,.,.
RUS,1977,3,short,1,9,40066.17,23.32,24.02,19.15,16.76,45.99,96.01,105.99,90.84,272.46,420.12,793.54,1064.67,1058.67,2263.79,3844.88,5735.17,6590.1,7171.24,10429.45,.,.,.,.,.,.
RUS,1977,3,short,1,10,50521,18514.52,3513.68,494.57,369.11,431.08,430.26,468.21,409,1139.14,1396.45,2429.85,2401.5,1860,2941.28,3700.7,3669.18,2813.99,1901.67,1636.8,.,.,.,.,.,.
RUS,1977,3,short,1,11,73140.15,228.38,135.72,64.89,69.78,144.59,283.45,285.25,314.25,868.17,1372.79,3087.74,3663.87,3522.22,6519.57,10114.61,12444.99,11407.07,9439.33,9173.47,.,.,.,.,.,.
RUS,1977,3,short,1,12,35228.5,1701.69,298.53,129.7,153.66,290.64,434.52,700.66,642.47,1896.28,2072.26,3216.15,3309.75,2718.37,3629.56,4405.66,3951.9,2906.25,1691.34,1079.11,.,.,.,.,.,.
RUS,1977,3,short,1,13,3053.62,177.25,70.46,51.22,78.34,140.7,152.83,131.41,84.75,213.75,202.14,296.02,291.69,209.11,232.95,263.61,187.66,128.44,73.91,67.37,.,.,.,.,.,.
RUS,1977,3,short,1,14,14521.14,61.24,55.66,57.4,99.49,349.83,781.1,836.75,536.56,1145.65,993.89,1120.33,1114.39,876.75,1174.88,1539.16,1475.81,1160.05,675.85,466.36,.,.,.,.,.,.
RUS,1977,3,short,1,15,41690.85,38026.51,1217.06,499.42,331.65,384.58,286.99,198.74,88.77,135.16,87.13,112.44,106.13,51.4,44.89,50.06,22.03,26.15,10.79,10.95,.,.,.,.,.,.
RUS,1977,3,short,1,16,215063.39,2508.2,3516.38,3473.92,2969.8,10590.41,19203.74,21415.14,13420.77,27411.46,24668.82,28529.22,18897.5,9781.24,8480.61,7571.05,5161,3518.34,2268.96,1676.82,.,.,.,.,.,.
RUS,1978,3,short,1,0,1433706.42,67638.03,12206.1,5915.73,5227.24,14906.76,25920.44,31076.91,23839.46,43985.48,58771.77,82938.56,101286.88,78028.51,106721.23,161448.63,180897.3,168853,134138.16,129906.31,.,.,.,.,.,.
RUS,1978,3,short,1,1,27447.86,5765.77,1346.03,278.34,189.89,274.96,547.64,741.4,679.44,1557.89,2090.7,2501.79,2805.97,1763.88,1845.06,2090.97,1541.57,853.13,363.52,209.9,.,.,.,.,.,.
RUS,1978,3,short,1,2,219292.05,226.31,859.45,751.9,677.5,1106.23,1283.3,1816.29,1868.84,4849.83,8775.47,17183.61,26405.21,21929.5,29142.93,38127.89,32353.55,19565.4,8566.37,3802.48,.,.,.,.,.,.
RUS,1978,3,short,1,3,1520.58,212.45,84.97,32.75,47.04,66.66,75.55,61.62,28.24,67.65,87.37,91.94,109.68,84.22,127.15,131.65,115.94,58.31,24.5,12.9,.,.,.,.,.,.
RUS,1978,3,short,1,4,4634.47,181.57,108.55,17.57,32.2,66.86,85.18,107.04,99.79,119.02,194.94,284.63,415.9,377.99,499.25,747.17,652.96,410.08,166.88,66.89,.,.,.,.,.,.
RUS,1978,3,short,1,5,3939.47,9.01,33.24,81.44,60.14,100.31,96.3,220.69,224.06,423.16,500.18,610.83,526.76,268.11,238.44,197.38,127.58,112.23,56.98,52.63,.,.,.,.,.,.
RUS,1978,3,short,1,6,9606.18,667.31,663.48,402.69,364.1,616.07,633.03,644.53,425.07,658.98,687.04,844.3,832.06,502.17,389.73,495.03,349.95,208.03,127.8,94.81,.,.,.,.,.,.
RUS,1978,3,short,1,7,435316.35,79.15,90.38,61.72,115.95,486.45,950.19,1890.06,2385.22,6543.91,10884.08,17645.58,23777.71,20626.7,31454.47,53392.86,67361.46,70085.57,62300.14,65184.77,.,.,.,.,.,.
RUS,1978,3,short,1,8,255040.65,12.72,18.64,15.32,17.2,48.82,169.22,398.5,526.48,1456.94,2672.55,5844.2,10327.67,11012.31,18644.9,34245.01,45166,47677.88,39189.61,37596.67,.,.,.,.,.,.
RUS,1978,3,short,1,9,41276.66,3,13.43,25.84,12.37,45.84,112.15,100.82,91.44,239.82,395.84,752.07,1147.6,1044.17,2213.13,4021.17,5975.02,7254.71,7895.48,9932.77,.,.,.,.,.,.
RUS,1978,3,short,1,10,49895.86,18346.39,3677.78,446.96,228.92,328.22,337.75,437.59,440.93,960.07,1453.98,2258.74,2778.09,1961.42,2686.11,3717.79,3657.83,2863.75,1803.19,1510.33,.,.,.,.,.,.
RUS,1978,3,short,1,11,73170.77,233.34,125.74,56.93,56.78,143.33,191.22,315.16,284.74,730.88,1487.48,2925.83,4546.36,3930.26,6331.77,10294.35,12481.07,11760.52,8922.67,8352.36,.,.,.,.,.,.
RUS,1978,3,short,1,12,35438.61,1224.3,267.03,110.76,128.45,260.26,430.34,739.21,783.35,1597.9,2257.53,3210.78,3904.86,3027.01,3338.58,4425.17,4071.27,3006.16,1680.85,974.82,.,.,.,.,.,.
RUS,1978,3,short,1,13,3031.32,128.16,65.47,47.26,65.14,113.12,127.69,152.27,102.79,159.6,237.11,271.82,322.9,217.5,236.37,276.74,200.92,163.39,85.82,57.24,.,.,.,.,.,.
RUS,1978,3,short,1,14,14418.61,32.04,46.35,51.45,88.32,313.34,784.64,819.33,567.26,937.92,1001.57,1073.56,1261.52,895.31,1117.14,1609.83,1550.96,1106.98,706.77,454.32,.,.,.,.,.,.
RUS,1978,3,short,1,15,41927.63,38173.22,1264.34,515.79,361.88,383.27,281.04,182.31,106.81,87.62,96.48,118.5,107.86,82.94,51.13,47.43,25.23,21.71,8.34,11.74,.,.,.,.,.,.
RUS,1978,3,short,1,16,217749.36,2343.26,3541.24,3019.04,2781.36,10553.01,19815.2,22450.1,15225,23594.29,25949.45,27320.38,22016.75,10305.02,8405.07,7628.19,5265.94,3705.16,2239.26,1591.65,.,.,.,.,.,.
RUS,1979,3,short,1,0,1506071.63,65219.7,12054.23,6514.96,5155.48,14674.25,26557.21,32162.44,29199.5,37487.67,66888.17,79410.93,112834.64,85032.8,102760.2,169708.9,190540.4,186334.14,142368.98,141167.02,.,.,.,.,.,.
RUS,1979,3,short,1,1,28062.7,5894.46,1321.69,232.13,166,302.6,567.98,799.81,904.72,1338.81,2315.92,2460.02,3028.94,1827.12,1751.5,2030.62,1549.71,947.3,387,236.37,.,.,.,.,.,.
RUS,1979,3,short,1,2,224358.36,215.4,857.66,820.67,604.4,1017.07,1239.42,1758.5,2175.22,3972.58,9709.46,15992.37,28669,23457.78,27596.57,39448.36,32952.9,21044.76,8822.01,4004.24,.,.,.,.,.,.
RUS,1979,3,short,1,3,1544.44,221.33,74.19,40.81,33.92,68.69,62.75,66.34,48.52,45.03,74.66,79.39,128.1,97.02,105.43,131.36,126.89,78.02,47.9,14.07,.,.,.,.,.,.
RUS,1979,3,short,1,4,4932.71,185.3,111.23,24.68,29.46,56.22,95.64,115.14,104.26,143.37,216.03,297.16,429.32,412.92,485.54,801.15,721.77,461.38,170.2,71.96,.,.,.,.,.,.
RUS,1979,3,short,1,5,5081.27,8.02,48.36,136.05,95.63,121.91,137.15,242.08,371.44,460.78,732.85,631.25,730.14,438.06,263.11,232.41,150.67,126.63,78.37,76.39,.,.,.,.,.,.
RUS,1979,3,short,1,6,10213.38,646.26,695.06,459.55,350.43,580.97,633.12,645.43,532.72,601.95,837.19,832.48,882.52,605.93,438.68,496.81,375.57,295.65,187.74,115.33,.,.,.,.,.,.
RUS,1979,3,short,1,7,466642.96,75.11,66.77,73.82,115.49,530.34,966.22,2012.53,2809.04,5561.33,12509.92,16841.36,26673.19,22582.82,30758.01,56327.25,72071.62,78993.8,66230.61,71443.72,.,.,.,.,.,.
RUS,1979,3,short,1,8,272648.8,2.65,12.64,12.4,12.33,66.02,154.96,420.85,636.07,1255.27,3308.56,5656.67,11704.95,11980.29,18090.21,36851.02,47881.34,52409.44,41991.8,40201.34,.,.,.,.,.,.
RUS,1979,3,short,1,9,43375.81,6.01,13.76,23.82,11.06,62.08,87.42,130.43,130.44,186.81,511.65,657.75,1201.83,1139.64,1989.04,4201.27,6301.61,7684.67,8308.9,10727.64,.,.,.,.,.,.
RUS,1979,3,short,1,10,49676.81,16610.83,3606.66,493.17,270.03,342.42,446.28,437.37,572.02,935.39,1773.89,2286.05,3142.54,2248.3,2516.45,3693.9,3732.74,3051.27,1902.36,1615.13,.,.,.,.,.,.
RUS,1979,3,short,1,11,76213.06,188.32,115.55,57.81,69.96,113.78,192.17,299.69,366.93,647.32,1615.26,2819.12,4897.68,4348.02,5870.67,10397.51,12925.4,12721.21,9322.3,9244.37,.,.,.,.,.,.
RUS,1979,3,short,1,12,37575.48,1098.63,252.98,120.33,115.3,235.29,458.49,765.38,998.97,1433.45,2766.36,3108.52,4436.42,3220.98,3459.34,4822.04,4255.26,3239.39,1705.7,1082.63,.,.,.,.,.,.
RUS,1979,3,short,1,13,3254.25,111.14,74.47,44.29,68.38,108.39,148.57,165.5,137.84,146.05,254.43,248.29,357.44,268.97,243.29,292.45,243.35,154.22,104.9,82.28,.,.,.,.,.,.
RUS,1979,3,short,1,14,14874.46,35.07,45.29,36.24,70.42,325.95,780.19,818.92,661.24,798.37,1120.85,1028.68,1363.03,979.47,1058.38,1658.3,1595.29,1269.21,743.87,485.7,.,.,.,.,.,.
RUS,1979,3,short,1,15,41091.57,37443.51,1197.1,482.58,324.5,395.36,297.03,185.74,86.86,67.69,122.81,102.68,121.6,74.47,53.72,54.51,31.56,31.47,10.22,8.15,.,.,.,.,.,.
RUS,1979,3,short,1,16,226525.55,2477.66,3560.82,3456.6,2818.18,10347.15,20289.83,23298.75,18663.23,19893.46,29018.35,26369.15,25067.93,11351,8080.29,8269.91,5624.73,3825.7,2355.1,1757.72,.,.,.,.,.,.
RUS,1980,3,short,1,0,1542195.8,65037.35,12881.04,6433.81,4883.34,14075.08,26346.5,32839.6,34383.32,32200.61,70466.03,76063.81,119557.15,96879.18,97186.42,169878.66,196733.71,191938.77,149933.92,144477.53,.,.,.,.,.,.
RUS,1980,3,short,1,1,28461.45,5976.73,1338.17,257.15,187.57,300.37,538.99,856.89,1141.1,1262.77,2491,2329.87,3266.21,1986.11,1608.63,1988.93,1461.33,863.66,398.08,207.88,.,.,.,.,.,.
RUS,1980,3,short,1,2,227462.32,235.41,901.89,774.2,594.87,982.99,1325.6,1841.67,2580.36,3372.89,10355.47,14725.27,29654.36,26353.82,25385.28,39067.14,33854.97,21577.25,9555.37,4323.51,.,.,.,.,.,.
RUS,1980,3,short,1,3,1569.24,208.63,96.87,39.35,32.9,46.66,70.14,60.52,55.92,34.74,102.9,104.13,117.67,97.82,99.61,137.51,132.37,75.89,35.84,19.75,.,.,.,.,.,.
RUS,1980,3,short,1,4,5115.13,159.6,108.83,23.13,24.46,45.96,108,111.62,161.65,118.25,278.55,286.37,428.97,499.84,444.76,812.36,765.69,493.31,174.23,69.55,.,.,.,.,.,.
RUS,1980,3,short,1,5,5514.17,5.02,82.93,111.12,97.84,131.1,153.27,293.86,411.62,390.03,749.07,607.37,807.85,490.94,304.49,301.06,196.27,164.67,131.52,84.14,.,.,.,.,.,.
RUS,1980,3,short,1,6,10189.11,758.29,701.68,427.14,333.3,584.77,633.94,648.8,628.83,505.07,895.75,803.24,904.44,626.45,391.96,471.18,363.31,246.32,151.94,112.72,.,.,.,.,.,.
RUS,1980,3,short,1,7,480709.57,57.45,66.6,109.59,121.45,513.69,1053.51,1956.99,3489.17,4659.69,12966.2,16268.09,28205.85,25536.71,29293.3,56854.18,74765.97,81332.7,70164.27,73294.18,.,.,.,.,.,.
RUS,1980,3,short,1,8,276236.13,7.74,9.64,18.42,16.32,70,222.5,449.52,719.77,1034.31,3324.42,5444.88,11848.43,13573.44,17208.11,36175.96,48924.54,53209.19,43318.16,40660.77,.,.,.,.,.,.
RUS,1980,3,short,1,9,48188.43,7.68,9.09,25.54,28.54,60.12,78.24,105.73,153.69,173.45,487.95,662.22,1298.9,1332.74,2072.05,4631.97,7096.94,8756.13,9545.25,11662.21,.,.,.,.,.,.
